"","ID","Pred"
"698","2019_1276_1300",0.800025128275156
"699","2019_1293_1300",0.598393703103065
"700","2019_1242_1300",0.655275510847569
"701","2019_1209_1300",0.254390476569533
"702","2019_1211_1300",0.0534336537867784
"703","2019_1251_1300",0.884448718950152
"704","2019_1199_1305",0.642944129779935
"705","2019_1133_1305",0.297320584356785
"706","2019_1181_1305",0.342320782393217
"707","2019_1268_1305",0.920157857388258
"708","2019_1234_1305",0.878332831785083
"709","2019_1153_1305",0.857327053099871
"710","2019_1235_1305",0.574834118559957
"711","2019_1251_1305",0.941042044609785
"712","2019_1246_1305",0.490487009957433
"713","2019_1101_1305",0.458468361347914
"714","2019_1278_1305",0.356012070253491
"715","2019_1279_1305",0.35758406624198
"716","2019_1120_1305",0.586882799267769
"717","2019_1192_1305",0.522526083812118
"718","2019_1159_1305",0.0889278422296047
"719","2019_1138_1305",0.434742118641734
"720","2019_1280_1305",0.731491324007511
"721","2019_1196_1305",0.250735398828983
"722","2019_1257_1305",0.4846160710603
"723","2019_1209_1305",0.94212753303349
"724","2019_1222_1305",0.280828814134002
"725","2019_1276_1305",0.969130970910192
"726","2019_1113_1305",0.517433154955506
"727","2019_1261_1305",0.453330674245954
"728","2019_1300_1305",0.472741213366389
"729","2019_1243_1305",0.355761819928885
"730","2019_1233_1305",0.0443971507996321
"731","2019_1297_1305",0.899482714384794
"732","2019_1266_1305",0.808285421207547
"733","2019_1211_1305",0.802521658241749
"734","2019_1124_1305",0.580123881325126
"735","2019_1295_1305",0.863595776557922
"736","2019_1242_1305",0.415396028980613
"737","2019_1277_1305",0.941781165748835
"738","2019_1293_1305",0.582334612086415
"739","2019_1205_1305",0.84680158637464
"740","2019_1125_1305",0.23264010168612
"741","2019_1285_1305",0.922219710350037
"742","2019_1242_1308",0.291259113177657
"743","2019_1285_1308",0.356828625425696
"744","2019_1113_1308",0.322236808538437
"745","2019_1246_1308",0.282197467833757
"746","2019_1300_1308",0.544462498500943
"747","2019_1268_1308",0.196408253908157
"748","2019_1251_1308",0.941492642983794
"749","2019_1293_1308",0.609621601030231
"750","2019_1233_1308",0.497737292721868
"751","2019_1211_1308",0.339919263422489
"752","2019_1133_1308",0.15146692186594
"753","2019_1153_1308",0.451614968851209
"754","2019_1297_1308",0.910667800679803
"755","2019_1205_1308",0.0912389535456896
"756","2019_1199_1308",0.292513330429792
"757","2019_1209_1308",0.616157701835036
"758","2019_1235_1308",0.973253831043839
"759","2019_1138_1308",0.613874562382698
"760","2019_1234_1308",0.902571626529098
"761","2019_1280_1308",0.350002099946141
"762","2019_1124_1308",0.471579992100596
"763","2019_1243_1308",0.798451187685132
"764","2019_1120_1308",0.670871250256896
"765","2019_1295_1308",0.310544213652611
"766","2019_1266_1308",0.130100632831454
"767","2019_1192_1308",0.479823424890637
"768","2019_1196_1308",0.406178944706917
"769","2019_1101_1308",0.221287462934852
"770","2019_1305_1308",0.975826774463058
"771","2019_1277_1308",0.787554212212562
"772","2019_1278_1308",0.287334018796682
"773","2019_1276_1308",0.243754069432616
"774","2019_1261_1308",0.860642104968429
"775","2019_1257_1308",0.452868160381913
"776","2019_1279_1308",0.247097370550036
"777","2019_1222_1308",0.346877247318625
"778","2019_1159_1308",0.576308725327253
"779","2019_1125_1308",0.334648880958557
"780","2019_1181_1308",0.586866077259183
"781","2019_1211_1314",0.914156964793801
"782","2019_1308_1314",0.33800337806344
"783","2019_1295_1314",0.952893341779709
"784","2019_1222_1314",0.165211036503315
"785","2019_1120_1314",0.71161214530468
"786","2019_1209_1314",0.855965330451727
"787","2019_1196_1314",0.116587733328342
"788","2019_1181_1314",0.44144912712276
"789","2019_1285_1314",0.184046059623361
"790","2019_1278_1314",0.374389749467373
"791","2019_1205_1314",0.949000843837857
"792","2019_1257_1314",0.392306154668331
"793","2019_1300_1314",0.77782631598413
"794","2019_1113_1314",0.740658365860581
"795","2019_1268_1314",0.0362896380573511
"796","2019_1243_1314",0.672706033438444
"797","2019_1242_1314",0.369321312308311
"798","2019_1277_1314",0.332970997169614
"799","2019_1192_1314",0.624248527213931
"800","2019_1276_1314",0.93901165060699
"801","2019_1159_1314",0.592457684651017
"802","2019_1138_1314",0.167093057855964
"803","2019_1234_1314",0.862078896388412
"804","2019_1153_1314",0.340853137522936
"805","2019_1266_1314",0.836975327730179
"806","2019_1133_1314",0.859664774388075
"807","2019_1233_1314",0.452141593322158
"808","2019_1124_1314",0.307071345746517
"809","2019_1251_1314",0.269975733235478
"810","2019_1101_1314",0.39736634247005
"811","2019_1280_1314",0.460785781666636
"812","2019_1125_1314",0.66545924179256
"813","2019_1297_1314",0.523755178153515
"814","2019_1279_1314",0.716330488920212
"815","2019_1293_1314",0.0669389818608761
"816","2019_1246_1314",0.629859646558762
"817","2019_1305_1314",0.25811086833477
"818","2019_1261_1314",0.190789557993412
"819","2019_1235_1314",0.172949613854289
"820","2019_1199_1314",0.968432010486722
"821","2019_1268_1318",0.345554293319583
"822","2019_1222_1318",0.330750806704164
"823","2019_1251_1318",0.332428371757269
"824","2019_1153_1318",0.117686882466078
"825","2019_1314_1318",0.201059005409479
"826","2019_1181_1318",0.904172284156084
"827","2019_1308_1318",0.101502511054277
"828","2019_1305_1318",0.0357118126749992
"829","2019_1295_1318",0.205385723263025
"830","2019_1266_1318",0.81124305151403
"831","2019_1297_1318",0.137296182885766
"832","2019_1159_1318",0.090766793563962
"833","2019_1211_1318",0.824830609411001
"834","2019_1120_1318",0.483596793189645
"835","2019_1205_1318",0.304027046114206
"836","2019_1101_1318",0.495197079405189
"837","2019_1285_1318",0.340210937559605
"838","2019_1293_1318",0.887255216836929
"839","2019_1261_1318",0.648525604456663
"840","2019_1278_1318",0.513526947796345
"841","2019_1280_1318",0.51478219255805
"842","2019_1257_1318",0.38186448328197
"843","2019_1276_1318",0.208005202114582
"844","2019_1133_1318",0.823105154186487
"845","2019_1138_1318",0.954142168685794
"846","2019_1243_1318",0.783335872367024
"847","2019_1277_1318",0.345701037421823
"848","2019_1234_1318",0.669448028132319
"849","2019_1233_1318",0.528300706148148
"850","2019_1235_1318",0.152692222222686
"851","2019_1124_1318",0.597584291547537
"852","2019_1209_1318",0.937815928980708
"853","2019_1113_1318",0.203468356877565
"854","2019_1192_1318",0.654759887009859
"855","2019_1196_1318",0.637989533618093
"856","2019_1300_1318",0.618844464123249
"857","2019_1279_1318",0.103110757097602
"858","2019_1246_1318",0.283112184926868
"859","2019_1242_1318",0.649006791859865
"860","2019_1199_1318",0.236752090603113
"861","2019_1125_1318",0.6964941804111
"862","2019_1279_1326",0.826628936454654
"863","2019_1125_1326",0.68158744327724
"864","2019_1295_1326",0.698269660845399
"865","2019_1300_1326",0.971514155864716
"866","2019_1261_1326",0.807070412486792
"867","2019_1280_1326",0.109622773677111
"868","2019_1235_1326",0.620564371198416
"869","2019_1205_1326",0.433481149598956
"870","2019_1124_1326",0.490668945983052
"871","2019_1251_1326",0.10348425604403
"872","2019_1277_1326",0.108572741597891
"873","2019_1318_1326",0.208628374934196
"874","2019_1242_1326",0.125077921971679
"875","2019_1293_1326",0.73420246489346
"876","2019_1222_1326",0.0608743079006672
"877","2019_1181_1326",0.956481275334954
"878","2019_1133_1326",0.0639802907407284
"879","2019_1243_1326",0.670160402730107
"880","2019_1192_1326",0.524997427836061
"881","2019_1285_1326",0.896009177938104
"882","2019_1113_1326",0.498351907730103
"883","2019_1305_1326",0.0312206541746855
"884","2019_1297_1326",0.144515096321702
"885","2019_1266_1326",0.305731384754181
"886","2019_1278_1326",0.830841549560428
"887","2019_1314_1326",0.709705517590046
"888","2019_1196_1326",0.344474537447095
"889","2019_1246_1326",0.0694398375600576
"890","2019_1233_1326",0.950362466573715
"891","2019_1153_1326",0.528064626157284
"892","2019_1308_1326",0.110590162426233
"893","2019_1257_1326",0.720367376431823
"894","2019_1211_1326",0.357107981294394
"895","2019_1120_1326",0.153991125971079
"896","2019_1209_1326",0.344365349411964
"897","2019_1268_1326",0.178538824245334
"898","2019_1276_1326",0.837864263430238
"899","2019_1101_1326",0.967339449971914
"900","2019_1138_1326",0.410276362076402
"901","2019_1199_1326",0.348492471575737
"902","2019_1234_1326",0.415075356587768
"903","2019_1159_1326",0.540692404955626
"904","2019_1293_1328",0.672042506784201
"905","2019_1153_1328",0.563858619630337
"906","2019_1209_1328",0.398246837481856
"907","2019_1297_1328",0.824794655516744
"908","2019_1120_1328",0.71054675757885
"909","2019_1308_1328",0.603736397698522
"910","2019_1277_1328",0.838620219007134
"911","2019_1211_1328",0.718598494902253
"912","2019_1266_1328",0.344814298674464
"913","2019_1295_1328",0.822918716520071
"914","2019_1305_1328",0.63825700327754
"915","2019_1246_1328",0.705486597940326
"916","2019_1280_1328",0.256996578797698
"917","2019_1251_1328",0.681676851585507
"918","2019_1196_1328",0.147002014815807
"919","2019_1113_1328",0.810264118760824
"920","2019_1261_1328",0.260475023239851
"921","2019_1234_1328",0.907872824668884
"922","2019_1233_1328",0.951612048074603
"923","2019_1268_1328",0.0529156287014484
"924","2019_1101_1328",0.407812304720283
"925","2019_1243_1328",0.379152506217361
"926","2019_1205_1328",0.0802752985805273
"927","2019_1124_1328",0.307451531216502
"928","2019_1279_1328",0.12356268286705
"929","2019_1242_1328",0.249751720577478
"930","2019_1125_1328",0.412577010318637
"931","2019_1278_1328",0.845100364685059
"932","2019_1318_1328",0.520831150114536
"933","2019_1257_1328",0.953317225798964
"934","2019_1276_1328",0.820376983061433
"935","2019_1285_1328",0.396955148652196
"936","2019_1138_1328",0.703334072679281
"937","2019_1222_1328",0.799377029463649
"938","2019_1133_1328",0.7708172429353
"939","2019_1192_1328",0.791146894842386
"940","2019_1326_1328",0.613015836402774
"941","2019_1300_1328",0.567232510000467
"942","2019_1314_1328",0.374581689238548
"943","2019_1181_1328",0.839362320974469
"944","2019_1199_1328",0.328567517623305
"945","2019_1235_1328",0.348629848510027
"946","2019_1159_1328",0.241350130438805
"947","2019_1246_1330",0.696356586664915
"948","2019_1205_1330",0.729400482624769
"949","2019_1278_1330",0.919482719227672
"950","2019_1113_1330",0.922431989535689
"951","2019_1318_1330",0.903437090218067
"952","2019_1305_1330",0.20911657050252
"953","2019_1266_1330",0.0834993985295296
"954","2019_1297_1330",0.483718750327826
"955","2019_1234_1330",0.975335315540433
"956","2019_1277_1330",0.0248241491615772
"957","2019_1243_1330",0.49232672393322
"958","2019_1276_1330",0.664361145198345
"959","2019_1133_1330",0.205749126821756
"960","2019_1153_1330",0.504982211738825
"961","2019_1308_1330",0.361142281144857
"962","2019_1261_1330",0.386654682606459
"963","2019_1199_1330",0.849305645301938
"964","2019_1285_1330",0.390038117840886
"965","2019_1120_1330",0.467349537163973
"966","2019_1159_1330",0.131250226944685
"967","2019_1138_1330",0.0925972635298967
"968","2019_1242_1330",0.920181731060147
"969","2019_1251_1330",0.356985439881682
"970","2019_1233_1330",0.195952591970563
"971","2019_1326_1330",0.802876159995794
"972","2019_1328_1330",0.298735482916236
"973","2019_1101_1330",0.952835279554129
"974","2019_1192_1330",0.562708720639348
"975","2019_1211_1330",0.13419477276504
"976","2019_1314_1330",0.654059784635901
"977","2019_1268_1330",0.405827741622925
"978","2019_1300_1330",0.409122120812535
"979","2019_1235_1330",0.762239048555493
"980","2019_1181_1330",0.975043321326375
"981","2019_1125_1330",0.209106640294194
"982","2019_1196_1330",0.300529099106789
"983","2019_1222_1330",0.40103527225554
"984","2019_1280_1330",0.361499145030975
"985","2019_1124_1330",0.32615994669497
"986","2019_1295_1330",0.668296899348497
"987","2019_1257_1330",0.442951520234346
"988","2019_1279_1330",0.629744445681572
"989","2019_1293_1330",0.359052277728915
"990","2019_1209_1330",0.858758418411016
"991","2019_1300_1332",0.0674454709887504
"992","2019_1242_1332",0.47105734936893
"993","2019_1326_1332",0.877746769338846
"994","2019_1124_1332",0.071954707801342
"995","2019_1159_1332",0.818889305442572
"996","2019_1278_1332",0.106796094849706
"997","2019_1205_1332",0.59924806624651
"998","2019_1280_1332",0.419335694015026
"999","2019_1268_1332",0.974758842438459
"1000","2019_1279_1332",0.512989710718393
"1001","2019_1318_1332",0.882698302865028
"1002","2019_1295_1332",0.652718992158771
"1003","2019_1125_1332",0.668307975307107
"1004","2019_1308_1332",0.391030980870128
"1005","2019_1222_1332",0.754039513915777
"1006","2019_1138_1332",0.852088487446308
"1007","2019_1233_1332",0.127248631045222
"1008","2019_1257_1332",0.582602943852544
"1009","2019_1251_1332",0.286332819014788
"1010","2019_1243_1332",0.37891982704401
"1011","2019_1101_1332",0.30251218944788
"1012","2019_1181_1332",0.71503690354526
"1013","2019_1211_1332",0.755198158696294
"1014","2019_1153_1332",0.666989720761776
"1015","2019_1276_1332",0.399311146512628
"1016","2019_1209_1332",0.512593869194388
"1017","2019_1246_1332",0.780182289928198
"1018","2019_1199_1332",0.968818956911564
"1019","2019_1297_1332",0.976254969015718
"1020","2019_1293_1332",0.695707427486777
"1021","2019_1277_1332",0.876908751800656
"1022","2019_1261_1332",0.184390118867159
"1023","2019_1305_1332",0.208108875527978
"1024","2019_1235_1332",0.72130409412086
"1025","2019_1328_1332",0.598185738697648
"1026","2019_1196_1332",0.118558017015457
"1027","2019_1133_1332",0.761272489950061
"1028","2019_1234_1332",0.439551589637995
"1029","2019_1314_1332",0.834207378551364
"1030","2019_1120_1332",0.438087538704276
"1031","2019_1266_1332",0.563031285330653
"1032","2019_1285_1332",0.306682353913784
"1033","2019_1192_1332",0.239263010621071
"1034","2019_1113_1332",0.411983688920736
"1035","2019_1330_1332",0.387301420867443
"1036","2019_1300_1341",0.485551370978355
"1037","2019_1222_1341",0.792550504431129
"1038","2019_1251_1341",0.0537782420963049
"1039","2019_1280_1341",0.768624067902565
"1040","2019_1196_1341",0.528860260546207
"1041","2019_1120_1341",0.400284003615379
"1042","2019_1234_1341",0.300778263807297
"1043","2019_1133_1341",0.659327397271991
"1044","2019_1209_1341",0.572800751775503
"1045","2019_1297_1341",0.326775881797075
"1046","2019_1138_1341",0.693149363622069
"1047","2019_1326_1341",0.551416727751493
"1048","2019_1101_1341",0.964665166214108
"1049","2019_1305_1341",0.685863902121782
"1050","2019_1153_1341",0.589336111694574
"1051","2019_1257_1341",0.960028638243675
"1052","2019_1295_1341",0.438584602102637
"1053","2019_1125_1341",0.682836690843105
"1054","2019_1279_1341",0.777000671252608
"1055","2019_1278_1341",0.332831200882792
"1056","2019_1293_1341",0.606491150632501
"1057","2019_1159_1341",0.967591049224138
"1058","2019_1181_1341",0.875693155452609
"1059","2019_1277_1341",0.107956822812557
"1060","2019_1318_1341",0.114938635006547
"1061","2019_1285_1341",0.16092474244535
"1062","2019_1314_1341",0.368601133152843
"1063","2019_1332_1341",0.616276525706053
"1064","2019_1246_1341",0.898367377892137
"1065","2019_1211_1341",0.597270490303636
"1066","2019_1266_1341",0.7221028573066
"1067","2019_1308_1341",0.418554479852319
"1068","2019_1328_1341",0.796638568267226
"1069","2019_1276_1341",0.0967383790016174
"1070","2019_1268_1341",0.328864842951298
"1071","2019_1192_1341",0.815857064351439
"1072","2019_1243_1341",0.202338780984282
"1073","2019_1233_1341",0.269652317613363
"1074","2019_1124_1341",0.120871396586299
"1075","2019_1242_1341",0.291582966893911
"1076","2019_1330_1341",0.118529830127954
"1077","2019_1199_1341",0.370141406878829
"1078","2019_1205_1341",0.335784124359489
"1079","2019_1113_1341",0.532891208082438
"1080","2019_1261_1341",0.256741277202964
"1081","2019_1235_1341",0.480456981211901
"1082","2019_1196_1345",0.0893163899332285
"1083","2019_1233_1345",0.638690178915858
"1084","2019_1251_1345",0.0659601832181215
"1085","2019_1192_1345",0.932534101307392
"1086","2019_1113_1345",0.880988469049334
"1087","2019_1153_1345",0.859711655825376
"1088","2019_1199_1345",0.890683333873749
"1089","2019_1268_1345",0.599205204769969
"1090","2019_1246_1345",0.761547109931707
"1091","2019_1124_1345",0.740114972218871
"1092","2019_1138_1345",0.464619440659881
"1093","2019_1125_1345",0.294679338932037
"1094","2019_1297_1345",0.336647372096777
"1095","2019_1277_1345",0.248882002010941
"1096","2019_1266_1345",0.481807281896472
"1097","2019_1332_1345",0.616948351338506
"1098","2019_1101_1345",0.632665300220251
"1099","2019_1276_1345",0.529889282882214
"1100","2019_1159_1345",0.40743268430233
"1101","2019_1211_1345",0.293273785412312
"1102","2019_1235_1345",0.968524753451347
"1103","2019_1261_1345",0.324621940106153
"1104","2019_1181_1345",0.960366538017988
"1105","2019_1300_1345",0.645311751440167
"1106","2019_1243_1345",0.274056329354644
"1107","2019_1305_1345",0.212941341772675
"1108","2019_1293_1345",0.247761809155345
"1109","2019_1257_1345",0.575583907738328
"1110","2019_1295_1345",0.240902724117041
"1111","2019_1242_1345",0.642077350020409
"1112","2019_1133_1345",0.377862519919872
"1113","2019_1285_1345",0.966024452522397
"1114","2019_1120_1345",0.0354118766635656
"1115","2019_1328_1345",0.952525530457497
"1116","2019_1341_1345",0.28769058316946
"1117","2019_1222_1345",0.967773190662265
"1118","2019_1314_1345",0.870294764563441
"1119","2019_1318_1345",0.895072612687945
"1120","2019_1308_1345",0.920105898752809
"1121","2019_1279_1345",0.797873143702745
"1122","2019_1278_1345",0.170794900581241
"1123","2019_1234_1345",0.191291333138943
"1124","2019_1326_1345",0.250722378492355
"1125","2019_1330_1345",0.292867098152638
"1126","2019_1280_1345",0.817544428631663
"1127","2019_1205_1345",0.516617496535182
"1128","2019_1209_1345",0.265075675994158
"1129","2019_1234_1371",0.347259494066238
"1130","2019_1257_1371",0.426562380492687
"1131","2019_1209_1371",0.217446311861277
"1132","2019_1192_1371",0.795911382958293
"1133","2019_1120_1371",0.670488051995635
"1134","2019_1181_1371",0.418451138809323
"1135","2019_1138_1371",0.653278681114316
"1136","2019_1279_1371",0.751298421025276
"1137","2019_1246_1371",0.615412255600095
"1138","2019_1332_1371",0.347642180472612
"1139","2019_1153_1371",0.381557718589902
"1140","2019_1318_1371",0.948268792554736
"1141","2019_1124_1371",0.689432013481855
"1142","2019_1261_1371",0.947441443279386
"1143","2019_1293_1371",0.558794971108437
"1144","2019_1341_1371",0.416301384046674
"1145","2019_1285_1371",0.938773527219891
"1146","2019_1277_1371",0.18614314250648
"1147","2019_1133_1371",0.380916861742735
"1148","2019_1305_1371",0.881754768118262
"1149","2019_1242_1371",0.125114128664136
"1150","2019_1233_1371",0.132151963934302
"1151","2019_1326_1371",0.95499202594161
"1152","2019_1196_1371",0.6480105150491
"1153","2019_1125_1371",0.468801836892962
"1154","2019_1101_1371",0.42375194132328
"1155","2019_1308_1371",0.581371042132378
"1156","2019_1235_1371",0.376235669180751
"1157","2019_1295_1371",0.199407057464123
"1158","2019_1268_1371",0.141932729184628
"1159","2019_1300_1371",0.232742299437523
"1160","2019_1199_1371",0.850717210099101
"1161","2019_1276_1371",0.586193743571639
"1162","2019_1243_1371",0.726932902634144
"1163","2019_1222_1371",0.583081066608429
"1164","2019_1266_1371",0.324888462498784
"1165","2019_1328_1371",0.645476654320955
"1166","2019_1314_1371",0.551231689751148
"1167","2019_1280_1371",0.680273650363088
"1168","2019_1159_1371",0.0839682091027498
"1169","2019_1330_1371",0.441501104086638
"1170","2019_1297_1371",0.978362604156137
"1171","2019_1251_1371",0.0498328474164009
"1172","2019_1278_1371",0.625757535770536
"1173","2019_1205_1371",0.699136143997312
"1174","2019_1113_1371",0.666295098140836
"1175","2019_1345_1371",0.781022721454501
"1176","2019_1211_1371",0.794852284789085
"1177","2019_1318_1385",0.270963720232248
"1178","2019_1113_1385",0.230884127616882
"1179","2019_1101_1385",0.796459568813443
"1180","2019_1326_1385",0.0282235468924046
"1181","2019_1251_1385",0.634677357524633
"1182","2019_1266_1385",0.429342536851764
"1183","2019_1125_1385",0.510828739181161
"1184","2019_1341_1385",0.438920621424913
"1185","2019_1257_1385",0.114835245907307
"1186","2019_1243_1385",0.0833842770010233
"1187","2019_1268_1385",0.354403418302536
"1188","2019_1153_1385",0.771013619974256
"1189","2019_1279_1385",0.954256646037102
"1190","2019_1278_1385",0.329906456694007
"1191","2019_1138_1385",0.174045825526118
"1192","2019_1295_1385",0.94064265742898
"1193","2019_1328_1385",0.362133067473769
"1194","2019_1205_1385",0.939937304183841
"1195","2019_1314_1385",0.346330747008324
"1196","2019_1285_1385",0.0704607835412025
"1197","2019_1233_1385",0.49561888538301
"1198","2019_1277_1385",0.710804762840271
"1199","2019_1234_1385",0.0703992981463671
"1200","2019_1261_1385",0.857831252291799
"1201","2019_1345_1385",0.904491242393851
"1202","2019_1199_1385",0.0742446681112051
"1203","2019_1305_1385",0.919287863001227
"1204","2019_1124_1385",0.330453269481659
"1205","2019_1235_1385",0.215079849362373
"1206","2019_1209_1385",0.416478114798665
"1207","2019_1196_1385",0.0684315936267376
"1208","2019_1308_1385",0.728991860374808
"1209","2019_1133_1385",0.262116335108876
"1210","2019_1293_1385",0.3086639739573
"1211","2019_1371_1385",0.301075938716531
"1212","2019_1300_1385",0.782795985266566
"1213","2019_1242_1385",0.799601694643498
"1214","2019_1222_1385",0.719978355318308
"1215","2019_1276_1385",0.672509708255529
"1216","2019_1120_1385",0.0271481458097696
"1217","2019_1280_1385",0.0936537286639214
"1218","2019_1211_1385",0.712477207332849
"1219","2019_1246_1385",0.38094307564199
"1220","2019_1181_1385",0.367624896466732
"1221","2019_1192_1385",0.899667153134942
"1222","2019_1332_1385",0.293055205270648
"1223","2019_1330_1385",0.0530698496848345
"1224","2019_1159_1385",0.803985483422875
"1225","2019_1297_1385",0.764483101069927
"1226","2019_1101_1387",0.204562312141061
"1227","2019_1133_1387",0.464327340945601
"1228","2019_1300_1387",0.584951535016298
"1229","2019_1277_1387",0.452187483012676
"1230","2019_1266_1387",0.263122728094459
"1231","2019_1209_1387",0.800438782125711
"1232","2019_1305_1387",0.3751775547117
"1233","2019_1328_1387",0.495095562934875
"1234","2019_1233_1387",0.403798894137144
"1235","2019_1235_1387",0.929049217551947
"1236","2019_1159_1387",0.532822555154562
"1237","2019_1276_1387",0.75587553024292
"1238","2019_1308_1387",0.344473631531
"1239","2019_1278_1387",0.702625645846128
"1240","2019_1326_1387",0.777700509205461
"1241","2019_1297_1387",0.356826979666948
"1242","2019_1261_1387",0.0280260247737169
"1243","2019_1181_1387",0.94432826384902
"1244","2019_1125_1387",0.34355493158102
"1245","2019_1345_1387",0.691884911507368
"1246","2019_1246_1387",0.471502668485045
"1247","2019_1279_1387",0.646415983811021
"1248","2019_1280_1387",0.604299888014793
"1249","2019_1371_1387",0.728855051398277
"1250","2019_1268_1387",0.644233470782638
"1251","2019_1199_1387",0.964902533218265
"1252","2019_1295_1387",0.751423242539167
"1253","2019_1138_1387",0.360020042210817
"1254","2019_1251_1387",0.0854866214841604
"1255","2019_1257_1387",0.133540030792356
"1256","2019_1341_1387",0.545509184747934
"1257","2019_1211_1387",0.129061479568481
"1258","2019_1243_1387",0.367496411949396
"1259","2019_1192_1387",0.117972454354167
"1260","2019_1234_1387",0.901096086576581
"1261","2019_1196_1387",0.120083942040801
"1262","2019_1293_1387",0.70321449175477
"1263","2019_1205_1387",0.878567126318812
"1264","2019_1330_1387",0.604479174911976
"1265","2019_1242_1387",0.360001021325588
"1266","2019_1332_1387",0.164676462635398
"1267","2019_1285_1387",0.345108697265387
"1268","2019_1124_1387",0.776152719706297
"1269","2019_1385_1387",0.550934938192368
"1270","2019_1314_1387",0.560829479619861
"1271","2019_1153_1387",0.798054532557726
"1272","2019_1120_1387",0.161693697571754
"1273","2019_1318_1387",0.374874874353409
"1274","2019_1222_1387",0.577790450006723
"1275","2019_1113_1387",0.918520395383239
"1276","2019_1113_1388",0.12379270285368
"1277","2019_1266_1388",0.214814588502049
"1278","2019_1138_1388",0.145387326106429
"1279","2019_1222_1388",0.489510152116418
"1280","2019_1314_1388",0.0927274823188782
"1281","2019_1285_1388",0.681946609839797
"1282","2019_1242_1388",0.408641950413585
"1283","2019_1345_1388",0.623664951622486
"1284","2019_1133_1388",0.199920067712665
"1285","2019_1341_1388",0.864173204302788
"1286","2019_1199_1388",0.24417553588748
"1287","2019_1209_1388",0.263158085867763
"1288","2019_1385_1388",0.0896025121212006
"1289","2019_1234_1388",0.275409177020192
"1290","2019_1205_1388",0.198147782236338
"1291","2019_1297_1388",0.974115511924028
"1292","2019_1181_1388",0.0256459433585405
"1293","2019_1293_1388",0.784057386592031
"1294","2019_1120_1388",0.210728146955371
"1295","2019_1276_1388",0.817443296387792
"1296","2019_1318_1388",0.924893893972039
"1297","2019_1246_1388",0.680571507886052
"1298","2019_1268_1388",0.605158675685525
"1299","2019_1279_1388",0.614971480593085
"1300","2019_1251_1388",0.418444250896573
"1301","2019_1261_1388",0.130657895952463
"1302","2019_1295_1388",0.838450878858566
"1303","2019_1300_1388",0.546357932463288
"1304","2019_1233_1388",0.688663308471441
"1305","2019_1280_1388",0.583917625695467
"1306","2019_1328_1388",0.137552378103137
"1307","2019_1153_1388",0.922740021795034
"1308","2019_1371_1388",0.605268442183733
"1309","2019_1278_1388",0.977641039192677
"1310","2019_1387_1388",0.671543473526835
"1311","2019_1235_1388",0.0533073970675468
"1312","2019_1124_1388",0.553384897634387
"1313","2019_1305_1388",0.677587498277426
"1314","2019_1308_1388",0.875046653002501
"1315","2019_1192_1388",0.783473069816828
"1316","2019_1326_1388",0.629301161691546
"1317","2019_1159_1388",0.317041546925902
"1318","2019_1277_1388",0.203655042648315
"1319","2019_1125_1388",0.243950961008668
"1320","2019_1330_1388",0.770948641449213
"1321","2019_1332_1388",0.334240828678012
"1322","2019_1243_1388",0.763712226822972
"1323","2019_1211_1388",0.0396571382880211
"1324","2019_1101_1388",0.544443100988865
"1325","2019_1257_1388",0.419601369947195
"1326","2019_1196_1388",0.0324328501522541
"1327","2019_1279_1393",0.530133055448532
"1328","2019_1235_1393",0.746754151210189
"1329","2019_1371_1393",0.409860728308558
"1330","2019_1278_1393",0.889740862846375
"1331","2019_1124_1393",0.684390237703919
"1332","2019_1222_1393",0.756783684194088
"1333","2019_1276_1393",0.0731253630667925
"1334","2019_1251_1393",0.569258615374565
"1335","2019_1153_1393",0.464362254589796
"1336","2019_1261_1393",0.32217888712883
"1337","2019_1243_1393",0.596660902425647
"1338","2019_1277_1393",0.610639680176973
"1339","2019_1196_1393",0.143841230645776
"1340","2019_1205_1393",0.505522126555443
"1341","2019_1192_1393",0.692349912673235
"1342","2019_1125_1393",0.274683610647917
"1343","2019_1159_1393",0.363393856585026
"1344","2019_1211_1393",0.0629754800349474
"1345","2019_1246_1393",0.890777436494827
"1346","2019_1266_1393",0.0755307973921299
"1347","2019_1308_1393",0.304331490918994
"1348","2019_1268_1393",0.235838376432657
"1349","2019_1101_1393",0.471448551118374
"1350","2019_1388_1393",0.451669466197491
"1351","2019_1305_1393",0.196212047412992
"1352","2019_1242_1393",0.730582243353128
"1353","2019_1385_1393",0.610842942669988
"1354","2019_1293_1393",0.211933203563094
"1355","2019_1181_1393",0.287544553205371
"1356","2019_1300_1393",0.350723226368427
"1357","2019_1341_1393",0.502182151824236
"1358","2019_1138_1393",0.748602394163609
"1359","2019_1318_1393",0.0811056121438742
"1360","2019_1330_1393",0.966364475935698
"1361","2019_1257_1393",0.46059685267508
"1362","2019_1199_1393",0.708286964744329
"1363","2019_1209_1393",0.708405467867851
"1364","2019_1295_1393",0.46892837099731
"1365","2019_1234_1393",0.570926076546311
"1366","2019_1280_1393",0.769773419052362
"1367","2019_1113_1393",0.111407554671168
"1368","2019_1345_1393",0.761915419697762
"1369","2019_1326_1393",0.443821910917759
"1370","2019_1332_1393",0.0210911221802235
"1371","2019_1297_1393",0.645297938510776
"1372","2019_1387_1393",0.771422222331166
"1373","2019_1314_1393",0.16721001110971
"1374","2019_1133_1393",0.267534529864788
"1375","2019_1285_1393",0.817461288869381
